Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
Link 12	63838 | North Port--Port Charlotte, FL	08974 | Bonita Springs, FL	95.8777918560916	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-81.7453499 26.21127837)
Link 13	13510 | Cape Coral, FL	71479 | Port St. Lucie, FL	169.698328969406	0	0	True	False	LINESTRING(-81.84186623 26.59995104,-80.3026657 27.2650432)
Link 14	71479 | Port St. Lucie, FL	56602 | Miami, FL	120.760931183341	0	0	True	False	LINESTRING(-80.3026657 27.2650432,-80.23198009 26.17698481)
Link 15	56602 | Miami, FL	13510 | Cape Coral, FL	167.338328898478	0	0	True	False	LINESTRING(-80.23198009 26.17698481,-81.84186623 26.59995104)
Link 16	52390 | McAllen, TX	20287 | Corpus Christi, TX	183.160255115657	0	0	True	False	LINESTRING(-98.17500675 26.24034618,-97.41376367 27.74616032)
Link 17	20287 | Corpus Christi, TX	10972 | Brownsville, TX	197.371608940978	0	0	True	False	LINESTRING(-97.41376367 27.74616032,-97.47349439 25.9656549)
Link 18	10972 | Brownsville, TX	52390 | McAllen, TX	76.4873085588827	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-98.17500675 26.24034618)
Link 19	@ Corpus Christi, TX	@ Ingleside, TX	25.9805818126973	0	0	True	False	LINESTRING(-97.471644 27.838161,-97.211655 27.877805)
Link 20	@ Ingleside, TX	20287 | Corpus Christi, TX	24.6859382289784	0	0	True	False	LINESTRING(-97.211655 27.877805,-97.41376367 27.74616032)
Link 21	20287 | Corpus Christi, TX	@ Corpus Christi, TX	11.6823804887619	0	0	True	False	LINESTRING(-97.41376367 27.74616032,-97.471644 27.838161)
Link 22	@ Ingleside, TX	10972 | Brownsville, TX	213.460647314357	0	0	True	False	LINESTRING(-97.211655 27.877805,-97.47349439 25.9656549)
Link 23	10972 | Brownsville, TX	20287 | Corpus Christi, TX	197.371608940978	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-97.41376367 27.74616032)
Link 24	20287 | Corpus Christi, TX	@ Ingleside, TX	24.6859382289781	0	0	True	False	LINESTRING(-97.41376367 27.74616032,-97.211655 27.877805)
Link 25	13510 | Cape Coral, FL	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	183.655776710414	0	0	True	False	LINESTRING(-81.84186623 26.59995104,-80.4204576 27.66292592)
Link 26	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	71479 | Port St. Lucie, FL	45.6011393739604	0	0	True	False	LINESTRING(-80.4204576 27.66292592,-80.3026657 27.2650432)
Link 27	71479 | Port St. Lucie, FL	13510 | Cape Coral, FL	169.698328969406	0	0	True	False	LINESTRING(-80.3026657 27.2650432,-81.84186623 26.59995104)
Link 28	63838 | North Port--Port Charlotte, FL	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	183.570463364958	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-80.4204576 27.66292592)
Link 29	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	13510 | Cape Coral, FL	183.655776710414	0	0	True	False	LINESTRING(-80.4204576 27.66292592,-81.84186623 26.59995104)
Link 30	13510 | Cape Coral, FL	63838 | North Port--Port Charlotte, FL	53.099104354231	0	0	True	False	LINESTRING(-81.84186623 26.59995104,-82.12386758 27.00692437)
Link 31	52390 | McAllen, TX	@ Corpus Christi, TX	190.301230882606	0	0	True	False	LINESTRING(-98.17500675 26.24034618,-97.471644 27.838161)
Link 32	@ Corpus Christi, TX	20287 | Corpus Christi, TX	11.6823804887619	0	0	True	False	LINESTRING(-97.471644 27.838161,-97.41376367 27.74616032)
Link 33	20287 | Corpus Christi, TX	52390 | McAllen, TX	183.160255115657	0	0	True	False	LINESTRING(-97.41376367 27.74616032,-98.17500675 26.24034618)
Link 34	45451 | Kissimmee, FL	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	118.201095328966	0	0	True	False	LINESTRING(-81.38341164 28.30082136,-80.4204576 27.66292592)
Link 35	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	63838 | North Port--Port Charlotte, FL	183.570463364958	0	0	True	False	LINESTRING(-80.4204576 27.66292592,-82.12386758 27.00692437)
Link 36	63838 | North Port--Port Charlotte, FL	45451 | Kissimmee, FL	160.923154044694	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-81.38341164 28.30082136)
Link 37	31150 | Four Corners, FL	45451 | Kissimmee, FL	26.7862369075716	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-81.38341164 28.30082136)
Link 38	45451 | Kissimmee, FL	63838 | North Port--Port Charlotte, FL	160.923154044694	0	0	True	False	LINESTRING(-81.38341164 28.30082136,-82.12386758 27.00692437)
Link 39	63838 | North Port--Port Charlotte, FL	31150 | Four Corners, FL	153.962287551793	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-81.65426904 28.33190385)
Link 40	45451 | Kissimmee, FL	67105 | Palm Bay--Melbourne, FL	70.6982414131004	0	0	True	False	LINESTRING(-81.38341164 28.30082136,-80.67420689 28.18882919)
Link 41	67105 | Palm Bay--Melbourne, FL	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	63.4060695040461	0	0	True	False	LINESTRING(-80.67420689 28.18882919,-80.4204576 27.66292592)
Link 42	80400 | Sebastian--Vero Beach South--Florida Ridge, FL	45451 | Kissimmee, FL	118.201095328966	0	0	True	False	LINESTRING(-80.4204576 27.66292592,-81.38341164 28.30082136)
Link 43	79606 | Sarasota--Bradenton, FL	31150 | Four Corners, FL	139.701392490553	0	0	True	False	LINESTRING(-82.47260729 27.30239188,-81.65426904 28.33190385)
Link 44	31150 | Four Corners, FL	63838 | North Port--Port Charlotte, FL	153.962287551792	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-82.12386758 27.00692437)
Link 45	63838 | North Port--Port Charlotte, FL	79606 | Sarasota--Bradenton, FL	47.6101471096282	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-82.47260729 27.30239188)
Link 46	86599 | Tampa--St. Petersburg, FL	31150 | Four Corners, FL	91.4960008991526	0	0	True	False	LINESTRING(-82.51081464 28.00711679,-81.65426904 28.33190385)
Link 47	31150 | Four Corners, FL	79606 | Sarasota--Bradenton, FL	139.701392490553	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-82.47260729 27.30239188)
Link 48	79606 | Sarasota--Bradenton, FL	86599 | Tampa--St. Petersburg, FL	78.1842730383061	0	0	True	False	LINESTRING(-82.47260729 27.30239188,-82.51081464 28.00711679)
Link 49	47854 | Laredo, TX	@ Corpus Christi, TX	200.763396198323	0	0	True	False	LINESTRING(-99.47836772 27.53591299,-97.471644 27.838161)
Link 50	@ Corpus Christi, TX	52390 | McAllen, TX	190.301230882607	0	0	True	False	LINESTRING(-97.471644 27.838161,-98.17500675 26.24034618)
Link 51	52390 | McAllen, TX	47854 | Laredo, TX	193.323242919673	0	0	True	False	LINESTRING(-98.17500675 26.24034618,-99.47836772 27.53591299)
Link 52	47854 | Laredo, TX	@ Three Rivers, TX	164.242128942587	0	0	True	False	LINESTRING(-99.47836772 27.53591299,-98.1782 28.4659)
Link 53	@ Three Rivers, TX	@ Corpus Christi, TX	98.2644933418638	0	0	True	False	LINESTRING(-98.1782 28.4659,-97.471644 27.838161)
Link 54	@ Corpus Christi, TX	47854 | Laredo, TX	200.763396198323	0	0	True	False	LINESTRING(-97.471644 27.838161,-99.47836772 27.53591299)
Link 55	31150 | Four Corners, FL	65863 | Orlando, FL	36.6401347329082	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-81.41199908 28.58381643)
Link 56	65863 | Orlando, FL	45451 | Kissimmee, FL	31.4881565348817	0	0	True	False	LINESTRING(-81.41199908 28.58381643,-81.38341164 28.30082136)
Link 57	45451 | Kissimmee, FL	31150 | Four Corners, FL	26.7862369075717	0	0	True	False	LINESTRING(-81.38341164 28.30082136,-81.65426904 28.33190385)
Link 58	@ Victoria, TX	@ Point Comfort, TX	37.9215871704946	0	0	True	False	LINESTRING(-96.9452 28.6666,-96.5573 28.6724)
Link 59	@ Point Comfort, TX	@ Ingleside, TX	108.977120087805	0	0	True	False	LINESTRING(-96.5573 28.6724,-97.211655 27.877805)
Link 60	@ Ingleside, TX	@ Victoria, TX	91.2426138374593	0	0	True	False	LINESTRING(-97.211655 27.877805,-96.9452 28.6666)
Link 61	65863 | Orlando, FL	67105 | Palm Bay--Melbourne, FL	84.5276984345702	0	0	True	False	LINESTRING(-81.41199908 28.58381643,-80.67420689 28.18882919)
Link 62	67105 | Palm Bay--Melbourne, FL	45451 | Kissimmee, FL	70.6982414131005	0	0	True	False	LINESTRING(-80.67420689 28.18882919,-81.38341164 28.30082136)
Link 63	45451 | Kissimmee, FL	65863 | Orlando, FL	31.4881565348819	0	0	True	False	LINESTRING(-81.38341164 28.30082136,-81.41199908 28.58381643)
Link 64	@ Corpus Christi, TX	@ Victoria, TX	105.346716238228	0	0	True	False	LINESTRING(-97.471644 27.838161,-96.9452 28.6666)
Link 65	@ Victoria, TX	@ Ingleside, TX	91.2426138374593	0	0	True	False	LINESTRING(-96.9452 28.6666,-97.211655 27.877805)
Link 66	@ Ingleside, TX	@ Corpus Christi, TX	25.9805818126973	0	0	True	False	LINESTRING(-97.211655 27.877805,-97.471644 27.838161)
Link 67	@ Freeport, TX	10972 | Brownsville, TX	392.470025268908	0	0	True	False	LINESTRING(-95.378367 28.974567,-97.47349439 25.9656549)
Link 68	10972 | Brownsville, TX	@ Ingleside, TX	213.460647314357	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-97.211655 27.877805)
Link 69	@ Ingleside, TX	@ Freeport, TX	216.868958654953	0	0	True	False	LINESTRING(-97.211655 27.877805,-95.378367 28.974567)
Link 70	@ Point Comfort, TX	@ Freeport, TX	119.842353564076	0	0	True	False	LINESTRING(-96.5573 28.6724,-95.378367 28.974567)
Link 71	@ Freeport, TX	@ Ingleside, TX	216.868958654953	0	0	True	False	LINESTRING(-95.378367 28.974567,-97.211655 27.877805)
Link 72	@ Ingleside, TX	@ Point Comfort, TX	108.977120087805	0	0	True	False	LINESTRING(-97.211655 27.877805,-96.5573 28.6724)
Link 73	86599 | Tampa--St. Petersburg, FL	45937 | Lady Lake--The Villages, FL	117.389588192043	0	0	True	False	LINESTRING(-82.51081464 28.00711679,-81.99426922 28.96297164)
Link 74	45937 | Lady Lake--The Villages, FL	31150 | Four Corners, FL	77.4384927999101	0	0	True	False	LINESTRING(-81.99426922 28.96297164,-81.65426904 28.33190385)
Link 75	31150 | Four Corners, FL	86599 | Tampa--St. Petersburg, FL	91.4960008991526	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-82.51081464 28.00711679)
Link 76	@ Bay City, TX	@ Freeport, TX	57.608720750835	0	0	True	False	LINESTRING(-95.969402 28.982757,-95.378367 28.974567)
Link 77	@ Freeport, TX	@ Point Comfort, TX	119.842353564076	0	0	True	False	LINESTRING(-95.378367 28.974567,-96.5573 28.6724)
Link 78	@ Point Comfort, TX	@ Bay City, TX	66.8993883844374	0	0	True	False	LINESTRING(-96.5573 28.6724,-95.969402 28.982757)
Link 79	@ Sweeney, TX	@ Freeport, TX	32.0055069737176	0	0	True	False	LINESTRING(-95.6986 29.0389,-95.378367 28.974567)
Link 80	@ Freeport, TX	@ Bay City, TX	57.608720750835	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.969402 28.982757)
Link 81	@ Bay City, TX	@ Sweeney, TX	27.1077724756049	0	0	True	False	LINESTRING(-95.969402 28.982757,-95.6986 29.0389)
Link 82	45937 | Lady Lake--The Villages, FL	65863 | Orlando, FL	70.7023254171572	0	0	True	False	LINESTRING(-81.99426922 28.96297164,-81.41199908 28.58381643)
Link 83	65863 | Orlando, FL	31150 | Four Corners, FL	36.640134732908	0	0	True	False	LINESTRING(-81.41199908 28.58381643,-81.65426904 28.33190385)
Link 84	31150 | Four Corners, FL	45937 | Lady Lake--The Villages, FL	77.4384927999096	0	0	True	False	LINESTRING(-81.65426904 28.33190385,-81.99426922 28.96297164)
Link 85	@ Three Rivers, TX	@ Victoria, TX	122.673100628635	0	0	True	False	LINESTRING(-98.1782 28.4659,-96.9452 28.6666)
Link 86	@ Victoria, TX	@ Corpus Christi, TX	105.346716238228	0	0	True	False	LINESTRING(-96.9452 28.6666,-97.471644 27.838161)
Link 87	@ Corpus Christi, TX	@ Three Rivers, TX	98.2644933418637	0	0	True	False	LINESTRING(-97.471644 27.838161,-98.1782 28.4659)
Link 88	@ Freeport, TX	87220 | Texas City, TX	57.098355136138	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.02886775 29.38846103)
Link 89	87220 | Texas City, TX	32491 | Galveston, TX	23.0327584147095	0	0	True	False	LINESTRING(-95.02886775 29.38846103,-94.82187954 29.28703539)
Link 90	32491 | Galveston, TX	@ Freeport, TX	64.2823994264731	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-95.378367 28.974567)
Link 91	87220 | Texas City, TX	@ Texas City, TX	10.8506043295379	0	0	True	False	LINESTRING(-95.02886775 29.38846103,-94.917427 29.380903)
Link 92	@ Texas City, TX	32491 | Galveston, TX	13.9416366917419	0	0	True	False	LINESTRING(-94.917427 29.380903,-94.82187954 29.28703539)
Link 93	32491 | Galveston, TX	87220 | Texas City, TX	23.0327584147095	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-95.02886775 29.38846103)
Link 94	@ Bayport, TX	@ Texas City, TX	27.0651015973724	0	0	True	False	LINESTRING(-95.0105 29.6111,-94.917427 29.380903)
Link 95	@ Texas City, TX	87220 | Texas City, TX	10.8506043295379	0	0	True	False	LINESTRING(-94.917427 29.380903,-95.02886775 29.38846103)
Link 96	87220 | Texas City, TX	@ Bayport, TX	24.7423934162298	0	0	True	False	LINESTRING(-95.02886775 29.38846103,-95.0105 29.6111)
Link 97	@ Pasadena, TX	@ Bayport, TX	14.7863335585564	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.0105 29.6111)
Link 98	@ Bayport, TX	87220 | Texas City, TX	24.7423934162301	0	0	True	False	LINESTRING(-95.0105 29.6111,-95.02886775 29.38846103)
Link 99	87220 | Texas City, TX	@ Pasadena, TX	32.4687665692508	0	0	True	False	LINESTRING(-95.02886775 29.38846103,-95.1522 29.6608)
Link 100	@ Pasadena, TX	@ La Porte, TX	9.81036287119033	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.051795 29.672791)
Link 101	@ La Porte, TX	@ Bayport, TX	7.92151252445115	0	0	True	False	LINESTRING(-95.051795 29.672791,-95.0105 29.6111)
Link 102	@ Bayport, TX	@ Pasadena, TX	14.7863335585564	0	0	True	False	LINESTRING(-95.0105 29.6111,-95.1522 29.6608)
Link 103	@ Belle Chasse, LA	08974 | Bonita Springs, FL	896.361920634542	0	0	True	False	LINESTRING(-89.975878 29.68327,-81.7453499 26.21127837)
Link 104	08974 | Bonita Springs, FL	10972 | Brownsville, TX	1572.7568477728	0	0	True	False	LINESTRING(-81.7453499 26.21127837,-97.47349439 25.9656549)
Link 105	10972 | Brownsville, TX	@ Belle Chasse, LA	845.480185946848	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-89.975878 29.68327)
Link 106	@ Deer Park, TX	@ La Porte, TX	9.22762176284788	0	0	True	False	LINESTRING(-95.1292 29.7214,-95.051795 29.672791)
Link 107	@ La Porte, TX	@ Pasadena, TX	9.81036287119034	0	0	True	False	LINESTRING(-95.051795 29.672791,-95.1522 29.6608)
Link 108	@ Pasadena, TX	@ Deer Park, TX	7.07657337578537	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.1292 29.7214)
Link 109	@ La Porte, TX	@ Baytown, TX	14.374879868955	0	0	True	False	LINESTRING(-95.051795 29.672791,-94.936444 29.754511)
Link 110	@ Baytown, TX	@ Bayport, TX	17.4380367969939	0	0	True	False	LINESTRING(-94.936444 29.754511,-95.0105 29.6111)
Link 111	@ Bayport, TX	@ La Porte, TX	7.92151252445123	0	0	True	False	LINESTRING(-95.0105 29.6111,-95.051795 29.672791)
Link 112	32491 | Galveston, TX	10972 | Brownsville, TX	451.574452461294	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-97.47349439 25.9656549)
Link 113	10972 | Brownsville, TX	@ Freeport, TX	392.470025268908	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-95.378367 28.974567)
Link 114	@ Freeport, TX	32491 | Galveston, TX	64.282399426473	0	0	True	False	LINESTRING(-95.378367 28.974567,-94.82187954 29.28703539)
Link 115	@ Freeport, TX	@ Pasadena, TX	79.1719886530942	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.1522 29.6608)
Link 116	@ Pasadena, TX	87220 | Texas City, TX	32.4687665692507	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.02886775 29.38846103)
Link 117	87220 | Texas City, TX	@ Freeport, TX	57.0983551361378	0	0	True	False	LINESTRING(-95.02886775 29.38846103,-95.378367 28.974567)
Link 118	@ Freeport, TX	40429 | Houston, TX	89.6767877672743	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.39388824 29.783503)
Link 119	40429 | Houston, TX	@ Pasadena, TX	27.0521916929094	0	0	True	False	LINESTRING(-95.39388824 29.783503,-95.1522 29.6608)
Link 120	@ Pasadena, TX	@ Freeport, TX	79.1719886530945	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.378367 28.974567)
Link 121	@ Sweeney, TX	40429 | Houston, TX	87.6716843237878	0	0	True	False	LINESTRING(-95.6986 29.0389,-95.39388824 29.783503)
Link 122	40429 | Houston, TX	@ Freeport, TX	89.6767877672741	0	0	True	False	LINESTRING(-95.39388824 29.783503,-95.378367 28.974567)
Link 123	@ Freeport, TX	@ Sweeney, TX	32.0055069737176	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.6986 29.0389)
Link 124	@ Baytown, TX	@ Texas City, TX	41.4536297276573	0	0	True	False	LINESTRING(-94.936444 29.754511,-94.917427 29.380903)
Link 125	@ Texas City, TX	@ Bayport, TX	27.0651015973725	0	0	True	False	LINESTRING(-94.917427 29.380903,-95.0105 29.6111)
Link 126	@ Bayport, TX	@ Baytown, TX	17.4380367969939	0	0	True	False	LINESTRING(-95.0105 29.6111,-94.936444 29.754511)
Link 127	@ Channelview, TX	@ La Porte, TX	17.2159336805956	0	0	True	False	LINESTRING(-95.12135 29.81575,-95.051795 29.672791)
Link 128	@ La Porte, TX	@ Deer Park, TX	9.22762176284806	0	0	True	False	LINESTRING(-95.051795 29.672791,-95.1292 29.7214)
Link 129	@ Deer Park, TX	@ Channelview, TX	10.4860779871298	0	0	True	False	LINESTRING(-95.1292 29.7214,-95.12135 29.81575)
Link 130	@ Mont Belview, TX	@ Mont Belvieu, TX	3.0251070150146	0	0	True	False	LINESTRING(-94.912352 29.855275,-94.8813 29.8518)
Link 131	@ Mont Belvieu, TX	@ Baytown, TX	12.0301294277295	0	0	True	False	LINESTRING(-94.8813 29.8518,-94.936444 29.754511)
Link 132	@ Baytown, TX	@ Mont Belview, TX	11.4098505181197	0	0	True	False	LINESTRING(-94.936444 29.754511,-94.912352 29.855275)
Link 133	86599 | Tampa--St. Petersburg, FL	32167 | Gainesville, FL	183.6192450265	0	0	True	False	LINESTRING(-82.51081464 28.00711679,-82.37221225 29.65933485)
Link 134	32167 | Gainesville, FL	45937 | Lady Lake--The Villages, FL	85.4728267996001	0	0	True	False	LINESTRING(-82.37221225 29.65933485,-81.99426922 28.96297164)
Link 135	45937 | Lady Lake--The Villages, FL	86599 | Tampa--St. Petersburg, FL	117.389588192043	0	0	True	False	LINESTRING(-81.99426922 28.96297164,-82.51081464 28.00711679)
Link 136	@ Channelview, TX	@ Baytown, TX	19.1244953788607	0	0	True	False	LINESTRING(-95.12135 29.81575,-94.936444 29.754511)
Link 137	@ Baytown, TX	@ La Porte, TX	14.3748798689552	0	0	True	False	LINESTRING(-94.936444 29.754511,-95.051795 29.672791)
Link 138	@ La Porte, TX	@ Channelview, TX	17.2159336805953	0	0	True	False	LINESTRING(-95.051795 29.672791,-95.12135 29.81575)
Link 139	40429 | Houston, TX	@ Deer Park, TX	26.5112811146686	0	0	True	False	LINESTRING(-95.39388824 29.783503,-95.1292 29.7214)
Link 140	@ Deer Park, TX	@ Pasadena, TX	7.07657337578571	0	0	True	False	LINESTRING(-95.1292 29.7214,-95.1522 29.6608)
Link 141	@ Pasadena, TX	40429 | Houston, TX	27.0521916929095	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.39388824 29.783503)
Link 142	47854 | Laredo, TX	78580 | San Antonio, TX	240.298718226349	0	0	True	False	LINESTRING(-99.47836772 27.53591299,-98.4761833 29.51527848)
Link 143	78580 | San Antonio, TX	@ Three Rivers, TX	119.878354802244	0	0	True	False	LINESTRING(-98.4761833 29.51527848,-98.1782 28.4659)
Link 144	@ Three Rivers, TX	47854 | Laredo, TX	164.242128942587	0	0	True	False	LINESTRING(-98.1782 28.4659,-99.47836772 27.53591299)
Link 145	40429 | Houston, TX	@ Channelview, TX	26.5902213999127	0	0	True	False	LINESTRING(-95.39388824 29.783503,-95.12135 29.81575)
Link 146	@ Channelview, TX	@ Deer Park, TX	10.4860779871301	0	0	True	False	LINESTRING(-95.12135 29.81575,-95.1292 29.7214)
Link 147	@ Deer Park, TX	40429 | Houston, TX	26.5112811146684	0	0	True	False	LINESTRING(-95.1292 29.7214,-95.39388824 29.783503)
Link 148	@ Channelview, TX	@ Mont Belview, TX	20.6683302733167	0	0	True	False	LINESTRING(-95.12135 29.81575,-94.912352 29.855275)
Link 149	@ Mont Belview, TX	@ Baytown, TX	11.4098505181201	0	0	True	False	LINESTRING(-94.912352 29.855275,-94.936444 29.754511)
Link 150	@ Baytown, TX	@ Channelview, TX	19.1244953788608	0	0	True	False	LINESTRING(-94.936444 29.754511,-95.12135 29.81575)
Link 151	@ Luling, LA	@ Belle Chasse, LA	46.4791571724331	0	0	True	False	LINESTRING(-90.361104 29.934167,-89.975878 29.68327)
Link 152	@ Belle Chasse, LA	@ St. Charles, LA	59.8510266451165	0	0	True	False	LINESTRING(-89.975878 29.68327,-90.556691 29.869813)
Link 153	@ St. Charles, LA	@ Luling, LA	20.192094626683	0	0	True	False	LINESTRING(-90.556691 29.869813,-90.361104 29.934167)
Link 154	@ Baytown, TX	32491 | Galveston, TX	52.9939919140933	0	0	True	False	LINESTRING(-94.936444 29.754511,-94.82187954 29.28703539)
Link 155	32491 | Galveston, TX	@ Texas City, TX	13.9416366917421	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-94.917427 29.380903)
Link 156	@ Texas City, TX	@ Baytown, TX	41.4536297276574	0	0	True	False	LINESTRING(-94.917427 29.380903,-94.936444 29.754511)
Link 157	@ Belle Chasse, LA	79606 | Sarasota--Bradenton, FL	780.394336494982	0	0	True	False	LINESTRING(-89.975878 29.68327,-82.47260729 27.30239188)
Link 158	79606 | Sarasota--Bradenton, FL	08974 | Bonita Springs, FL	140.883572039021	0	0	True	False	LINESTRING(-82.47260729 27.30239188,-81.7453499 26.21127837)
Link 159	08974 | Bonita Springs, FL	@ Belle Chasse, LA	896.361920634542	0	0	True	False	LINESTRING(-81.7453499 26.21127837,-89.975878 29.68327)
Link 160	@ Luling, LA	62677 | New Orleans, LA	21.0025860257981	0	0	True	False	LINESTRING(-90.361104 29.934167,-90.14535644 29.95855527)
Link 161	62677 | New Orleans, LA	@ Belle Chasse, LA	34.634303173002	0	0	True	False	LINESTRING(-90.14535644 29.95855527,-89.975878 29.68327)
Link 162	@ Belle Chasse, LA	@ Luling, LA	46.4791571724331	0	0	True	False	LINESTRING(-89.975878 29.68327,-90.361104 29.934167)
Link 163	@ St. Charles, LA	@ Taft, LA	17.0497771571229	0	0	True	False	LINESTRING(-90.556691 29.869813,-90.4481 29.9911)
Link 164	@ Taft, LA	@ Luling, LA	10.5043311153886	0	0	True	False	LINESTRING(-90.4481 29.9911,-90.361104 29.934167)
Link 165	@ Luling, LA	@ St. Charles, LA	20.1920946266831	0	0	True	False	LINESTRING(-90.361104 29.934167,-90.556691 29.869813)
Link 166	@ Taft, LA	@ Norco, LA	3.70813414068419	0	0	True	False	LINESTRING(-90.4481 29.9911,-90.411554 30.001446)
Link 167	@ Norco, LA	@ Luling, LA	8.90684829978351	0	0	True	False	LINESTRING(-90.411554 30.001446,-90.361104 29.934167)
Link 168	@ Luling, LA	@ Taft, LA	10.5043311153885	0	0	True	False	LINESTRING(-90.361104 29.934167,-90.4481 29.9911)
Link 169	@ Mont Belvieu, TX	32491 | Galveston, TX	62.8656896991376	0	0	True	False	LINESTRING(-94.8813 29.8518,-94.82187954 29.28703539)
Link 170	32491 | Galveston, TX	@ Baytown, TX	52.9939919140932	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-94.936444 29.754511)
Link 171	@ Baytown, TX	@ Mont Belvieu, TX	12.0301294277297	0	0	True	False	LINESTRING(-94.936444 29.754511,-94.8813 29.8518)
Link 172	32491 | Galveston, TX	@ Belle Chasse, LA	471.979450605006	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-89.975878 29.68327)
Link 173	@ Belle Chasse, LA	10972 | Brownsville, TX	845.480185946848	0	0	True	False	LINESTRING(-89.975878 29.68327,-97.47349439 25.9656549)
Link 174	10972 | Brownsville, TX	32491 | Galveston, TX	451.574452461294	0	0	True	False	LINESTRING(-97.47349439 25.9656549,-94.82187954 29.28703539)
Link 175	32491 | Galveston, TX	@ St. Charles, LA	418.252326507333	0	0	True	False	LINESTRING(-94.82187954 29.28703539,-90.556691 29.869813)
Link 176	@ St. Charles, LA	@ Belle Chasse, LA	59.8510266451164	0	0	True	False	LINESTRING(-90.556691 29.869813,-89.975878 29.68327)
Link 177	@ Belle Chasse, LA	32491 | Galveston, TX	471.979450605006	0	0	True	False	LINESTRING(-89.975878 29.68327,-94.82187954 29.28703539)
