Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
Link 1178	31843 | Fresno, CA	36703 | Hanford, CA	52.1029273132246	0	0	True	False	LINESTRING(-119.7631528 36.78812898,-119.6942284 36.32190786)
Link 1179	36703 | Hanford, CA	18289 | Coalinga, CA	62.4669786514424	0	0	True	False	LINESTRING(-119.6942284 36.32190786,-120.3545069 36.14647828)
Link 118	@ Freeport, TX	40429 | Houston, TX	89.6767877672743	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.39388824 29.783503)
Link 1181	92890 | Watsonville, CA	78310 | Salinas, CA	27.6728441290428	0	0	True	False	LINESTRING(-121.7725478 36.93835208,-121.6632649 36.70498007)
Link 1188	51499 | Los Lunas, NM	29818 | Flagstaff, AZ	451.10786569568	0	0	True	False	LINESTRING(-106.7128873 34.76169005,-111.6250512 35.20004052)
Link 1189	79336 | Santa Cruz, CA	92890 | Watsonville, CA	22.2209831125655	0	0	True	False	LINESTRING(-122.0036696 37.01389217,-121.7725478 36.93835208)
Link 1190	92890 | Watsonville, CA	80362 | Seaside--Monterey, CA	36.98017219717	0	0	True	False	LINESTRING(-121.7725478 36.93835208,-121.8620216 36.6129838)
Link 1193	74044 | Reedley--Dinuba, CA	80551 | Selma, CA	16.3890357082792	0	0	True	False	LINESTRING(-119.4254397 36.57500962,-119.6082291 36.56643583)
Link 1195	39511 | Hollister, CA	51472 | Los Banos, CA	54.8523899727677	0	0	True	False	LINESTRING(-121.3931806 36.8426435,-120.8421122 37.06332505)
Link 1197	18289 | Coalinga, CA	39511 | Hollister, CA	120.946898474862	0	0	True	False	LINESTRING(-120.3545069 36.14647828,-121.3931806 36.8426435)
Link 1199	39511 | Hollister, CA	78310 | Salinas, CA	28.5439657978254	0	0	True	False	LINESTRING(-121.3931806 36.8426435,-121.6632649 36.70498007)
Link 12	63838 | North Port--Port Charlotte, FL	08974 | Bonita Springs, FL	95.8777918560916	0	0	True	False	LINESTRING(-82.12386758 27.00692437,-81.7453499 26.21127837)
Link 120	@ Pasadena, TX	@ Freeport, TX	79.1719886530945	0	0	True	False	LINESTRING(-95.1522 29.6608,-95.378367 28.974567)
Link 1202	39511 | Hollister, CA	92890 | Watsonville, CA	35.4452227800671	0	0	True	False	LINESTRING(-121.3931806 36.8426435,-121.7725478 36.93835208)
Link 1203	92890 | Watsonville, CA	33328 | Gilroy--Morgan Hill, CA	21.44832709903	0	0	True	False	LINESTRING(-121.7725478 36.93835208,-121.610706 37.08155247)
Link 1204	51040 | Lompoc, CA	80362 | Seaside--Monterey, CA	250.612647412067	0	0	True	False	LINESTRING(-120.4603686 34.665404,-121.8620216 36.6129838)
Link 1205	80362 | Seaside--Monterey, CA	03196 | Arroyo Grande--Grover Beach, CA	200.879073074368	0	0	True	False	LINESTRING(-121.8620216 36.6129838,-120.6069725 35.11826348)
Link 1206	03196 | Arroyo Grande--Grover Beach, CA	51040 | Lompoc, CA	51.9961130833621	0	0	True	False	LINESTRING(-120.6069725 35.11826348,-120.4603686 34.665404)
Link 1208	52984 | Madera, CA	18289 | Coalinga, CA	95.1852345397611	0	0	True	False	LINESTRING(-120.0633552 36.97145507,-120.3545069 36.14647828)
Link 1209	18289 | Coalinga, CA	51472 | Los Banos, CA	110.700975886119	0	0	True	False	LINESTRING(-120.3545069 36.14647828,-120.8421122 37.06332505)
Link 1212	45127 | Kingman, AZ	@ Henderson, NV	126.133142153838	0	0	True	False	LINESTRING(-114.0176949 35.22240283,-114.9905 36.0358)
Link 1214	29818 | Flagstaff, AZ	72112 | Prescott Valley--Prescott, AZ	98.7525303770471	0	0	True	False	LINESTRING(-111.6250512 35.20004052,-112.3989019 34.57890443)
Link 1215	72112 | Prescott Valley--Prescott, AZ	45127 | Kingman, AZ	164.274241971191	0	0	True	False	LINESTRING(-112.3989019 34.57890443,-114.0176949 35.22240283)
Link 1216	39511 | Hollister, CA	36055 | Gustine, CA	57.2844539191214	0	0	True	False	LINESTRING(-121.3931806 36.8426435,-121.0034213 37.25354042)
Link 1217	36055 | Gustine, CA	51472 | Los Banos, CA	25.5136830943375	0	0	True	False	LINESTRING(-121.0034213 37.25354042,-120.8421122 37.06332505)
Link 1221	35164 | Greensboro, NC	96670 | Winston-Salem, NC	38.1225994398324	0	0	True	False	LINESTRING(-79.84421419 36.09421479,-80.2664688 36.07058889)
Link 1223	29818 | Flagstaff, AZ	45127 | Kingman, AZ	217.866162947538	0	0	True	False	LINESTRING(-111.6250512 35.20004052,-114.0176949 35.22240283)
Link 1224	45127 | Kingman, AZ	77446 | St. George, UT	212.812073730395	0	0	True	False	LINESTRING(-114.0176949 35.22240283,-113.5682455 37.10534645)
Link 1226	52984 | Madera, CA	51472 | Los Banos, CA	70.0484118775826	0	0	True	False	LINESTRING(-120.0633552 36.97145507,-120.8421122 37.06332505)
Link 1227	51472 | Los Banos, CA	56251 | Merced, CA	41.1296817097072	0	0	True	False	LINESTRING(-120.8421122 37.06332505,-120.5267784 37.3348294)
Link 1229	83953 | Springfield, MO	50392 | Little Rock, AR	279.760396809469	0	0	True	False	LINESTRING(-93.28762012 37.15260297,-92.31930789 34.75730908)
Link 123	@ Freeport, TX	@ Sweeney, TX	32.0055069737176	0	0	True	False	LINESTRING(-95.378367 28.974567,-95.6986 29.0389)
Link 1230	50392 | Little Rock, AR	88948 | Tulsa, OK	358.233541313913	0	0	True	False	LINESTRING(-92.31930789 34.75730908,-95.90410457 36.10600441)
Link 1236	92890 | Watsonville, CA	79039 | San Jose, CA	46.0354991225834	0	0	True	False	LINESTRING(-121.7725478 36.93835208,-121.9437677 37.32985403)
Link 1239	25228 | Durham, NC	35164 | Greensboro, NC	81.8100149267746	0	0	True	False	LINESTRING(-78.94746602 35.9796355,-79.84421419 36.09421479)
Link 1241	71074 | Porterville, CA	90946 | Visalia, CA	34.3475389312679	0	0	True	False	LINESTRING(-119.0317245 36.07429894,-119.300912 36.29383428)
Link 1244	52201 | Lynchburg, VA	35164 | Greensboro, NC	154.54559588844	0	0	True	False	LINESTRING(-79.20713523 37.38905006,-79.84421419 36.09421479)
Link 1245	35164 | Greensboro, NC	75421 | Roanoke, VA	133.224177760339	0	0	True	False	LINESTRING(-79.84421419 36.09421479,-79.97754038 37.28992588)
Link 1248	39511 | Hollister, CA	33328 | Gilroy--Morgan Hill, CA	32.8363924147561	0	0	True	False	LINESTRING(-121.3931806 36.8426435,-121.610706 37.08155247)
Link 125	@ Texas City, TX	@ Bayport, TX	27.0651015973725	0	0	True	False	LINESTRING(-94.917427 29.380903,-95.0105 29.6111)
Link 1250	01927 | Amarillo, TX	76447 | Roswell, NM	319.743914964131	0	0	True	False	LINESTRING(-101.8483336 35.19831874,-104.5285552 33.36524892)
Link 1251	76447 | Roswell, NM	79363 | Santa Fe, NM	286.891408729291	0	0	True	False	LINESTRING(-104.5285552 33.36524892,-106.0077711 35.64326422)
Link 1254	36055 | Gustine, CA	89083 | Turlock, CA	29.4192954227693	0	0	True	False	LINESTRING(-121.0034213 37.25354042,-120.8164781 37.47262902)
Link 1255	89083 | Turlock, CA	56251 | Merced, CA	29.8630614234702	0	0	True	False	LINESTRING(-120.8164781 37.47262902,-120.5267784 37.3348294)
Link 1257	51472 | Los Banos, CA	89083 | Turlock, CA	45.4825153872751	0	0	True	False	LINESTRING(-120.8421122 37.06332505,-120.8164781 37.47262902)
Link 1259	79363 | Santa Fe, NM	01171 | Albuquerque, NM	79.3483379419509	0	0	True	False	LINESTRING(-106.0077711 35.64326422,-106.6305308 35.14181823)
Link 126	@ Bayport, TX	@ Baytown, TX	17.4380367969939	0	0	True	False	LINESTRING(-95.0105 29.6111,-94.936444 29.754511)
Link 1260	01171 | Albuquerque, NM	29278 | Farmington, NM	225.273120236226	0	0	True	False	LINESTRING(-106.6305308 35.14181823,-108.1589588 36.74728807)
Link 1263	88948 | Tulsa, OK	@ Ponca City, OK	124.533678426309	0	0	True	False	LINESTRING(-95.90410457 36.10600441,-97.0724 36.7124)
Link 1268	65080 | Oklahoma City, OK	95104 | Wichita Falls, TX	199.596829957346	0	0	True	False	LINESTRING(-97.52523817 35.50413881,-98.5186186 33.90280473)
Link 1269	95104 | Wichita Falls, TX	@ Brorger, TX	328.228906314103	0	0	True	False	LINESTRING(-98.5186186 33.90280473,-101.397316 35.667667)
Link 127	@ Channelview, TX	@ La Porte, TX	17.2159336805956	0	0	True	False	LINESTRING(-95.12135 29.81575,-95.051795 29.672791)
Link 1270	@ Raleigh, NC	74746 | Richmond, VA	211.587124303636	0	0	True	False	LINESTRING(-78.6585 35.8221,-77.48617312 37.47839148)
Link 1271	74746 | Richmond, VA	35380 | Greenville, NC	210.710633850598	0	0	True	False	LINESTRING(-77.48617312 37.47839148,-77.3730195 35.58176189)
Link 1272	35380 | Greenville, NC	@ Raleigh, NC	119.354250663392	0	0	True	False	LINESTRING(-77.3730195 35.58176189,-78.6585 35.8221)
Link 1274	83953 | Springfield, MO	88948 | Tulsa, OK	261.243969521943	0	0	True	False	LINESTRING(-93.28762012 37.15260297,-95.90410457 36.10600441)
Link 1275	88948 | Tulsa, OK	@ Coffeyville, KS	107.509992012813	0	0	True	False	LINESTRING(-95.90410457 36.10600441,-95.605155 37.044344)
Link 128	@ La Porte, TX	@ Deer Park, TX	9.22762176284806	0	0	True	False	LINESTRING(-95.051795 29.672791,-95.1292 29.7214)
Link 1280	33328 | Gilroy--Morgan Hill, CA	79039 | San Jose, CA	40.4171321699189	0	0	True	False	LINESTRING(-121.610706 37.08155247,-121.9437677 37.32985403)
Link 1283	36055 | Gustine, CA	33328 | Gilroy--Morgan Hill, CA	57.2142204758258	0	0	True	False	LINESTRING(-121.0034213 37.25354042,-121.610706 37.08155247)
Link 1287	@ Wichita, KS	95077 | Wichita, KS	5.65372484316313	0	0	True	False	LINESTRING(-97.37635 37.6466,-97.32726405 37.67934305)
Link 1289	88273 | Tracy, CA	33328 | Gilroy--Morgan Hill, CA	73.5375117285468	0	0	True	False	LINESTRING(-121.4327774 37.72875919,-121.610706 37.08155247)
Link 1290	33328 | Gilroy--Morgan Hill, CA	50527 | Livermore, CA	68.2855088541119	0	0	True	False	LINESTRING(-121.610706 37.08155247,-121.7560627 37.6857894)
Link 1291	79336 | Santa Cruz, CA	78904 | San Francisco--Oakland, CA	83.9258731572375	0	0	True	False	LINESTRING(-122.0036696 37.01389217,-122.2882621 37.7351723)
Link 1293	79039 | San Jose, CA	79336 | Santa Cruz, CA	35.4669761734923	0	0	True	False	LINESTRING(-121.9437677 37.32985403,-122.0036696 37.01389217)
Link 1295	54145 | Manteca, CA	58006 | Modesto, CA	24.4865800341655	0	0	True	False	LINESTRING(-121.2045269 37.7878525,-120.966957 37.67352926)
Link 1296	58006 | Modesto, CA	36055 | Gustine, CA	46.7245227347781	0	0	True	False	LINESTRING(-120.966957 37.67352926,-121.0034213 37.25354042)
Link 1298	54145 | Manteca, CA	36055 | Gustine, CA	61.9093446633703	0	0	True	False	LINESTRING(-121.2045269 37.7878525,-121.0034213 37.25354042)
Link 1299	36055 | Gustine, CA	88273 | Tracy, CA	64.988930290282	0	0	True	False	LINESTRING(-121.0034213 37.25354042,-121.4327774 37.72875919)
Link 1300	95077 | Wichita, KS	@ El Dorado, KS	42.9564231397546	0	0	True	False	LINESTRING(-97.32726405 37.67934305,-96.8669 37.8064)
Link 1301	@ El Dorado, KS	@ Ponca City, OK	122.775656194864	0	0	True	False	LINESTRING(-96.8669 37.8064,-97.0724 36.7124)
Link 1302	@ Ponca City, OK	95077 | Wichita, KS	109.672106857841	0	0	True	False	LINESTRING(-97.0724 36.7124,-97.32726405 37.67934305)
Link 1304	50527 | Livermore, CA	79039 | San Jose, CA	42.8487704962359	0	0	True	False	LINESTRING(-121.7560627 37.6857894,-121.9437677 37.32985403)
Link 1307	19504 | Concord, CA	79039 | San Jose, CA	58.0516274599899	0	0	True	False	LINESTRING(-122.0082029 37.85037549,-121.9437677 37.32985403)
Link 1308	79039 | San Jose, CA	78904 | San Francisco--Oakland, CA	54.3212701722088	0	0	True	False	LINESTRING(-121.9437677 37.32985403,-122.2882621 37.7351723)
Link 1311	@ Raleigh, NC	25228 | Durham, NC	31.4015880696561	0	0	True	False	LINESTRING(-78.6585 35.8221,-78.94746602 35.9796355)
